Date,Open,High,Low,Close,Adj Close,Volume,Ticker,selic,oil_price,exchange_rate,ipca,bovespa
2022-07-04,28.540000915527344,29.280000686645508,28.540000915527344,29.139999389648438,15.552457809448242,37324200,PETR4.SA,0.049037,121.8,5.3283,0.80,98609.0
2022-07-05,28.899999618530273,28.950000762939453,27.549999237060547,28.030000686645508,14.960033416748047,78428500,PETR4.SA,0.049037,110.49,5.3852,0.80,98295.0
2022-07-06,28.15999984741211,28.479999542236328,26.90999984741211,27.670000076293945,14.767895698547363,57617200,PETR4.SA,0.049037,108.54,5.428,0.80,98719.0
2022-07-07,28.0,28.920000076293945,28.0,28.479999542236328,15.200204849243164,52147300,PETR4.SA,0.049037,113.4,5.3382,0.80,100730.0
2022-07-08,28.530000686645508,28.969999313354492,28.3700008392334,28.799999237060547,15.370992660522461,43097800,PETR4.SA,0.049037,113.95,5.3382,0.80,100289.0
2022-07-11,28.31999969482422,28.790000915527344,28.25,28.65999984741211,15.296274185180664,39577600,PETR4.SA,0.049037,114.85,5.3772,0.80,98212.0
2022-07-12,28.299999237060547,28.43000030517578,27.969999313354492,28.229999542236328,15.066774368286133,46462000,PETR4.SA,0.049037,106.98,5.4365,0.80,98271.0
2022-07-13,28.1299991607666,28.479999542236328,27.979999542236328,28.25,15.077447891235352,35497200,PETR4.SA,0.049037,107.17,5.3909,0.80,97881.0
2022-07-14,28.0,28.0,27.239999771118164,27.489999771118164,14.67182731628418,47151000,PETR4.SA,0.049037,107.74,5.4228,0.80,96121.0
2022-07-15,27.700000762939453,28.049999237060547,27.489999771118164,27.959999084472656,14.922673225402832,38610800,PETR4.SA,0.049037,112.26,5.4228,0.80,96551.0
2022-07-18,28.389999389648438,28.690000534057617,28.299999237060547,28.600000381469727,15.264250755310059,46782300,PETR4.SA,0.049037,117.27,5.4368,0.80,96916.0
2022-07-19,28.549999237060547,29.239999771118164,28.399999618530273,29.18000030517578,15.573808670043945,48562300,PETR4.SA,0.049037,114.96,5.4131,0.80,98245.0
2022-07-20,29.06999969482422,29.219999313354492,28.829999923706055,29.170000076293945,15.56846809387207,43520800,PETR4.SA,0.049037,115.86,5.4702,0.80,98287.0
2022-07-21,28.979999542236328,29.1299991607666,28.200000762939453,29.020000457763672,15.488412857055664,58843200,PETR4.SA,0.049037,112.81,5.4978,0.80,99033.0
2022-07-22,29.040000915527344,29.469999313354492,28.850000381469727,29.329999923706055,15.653865814208984,55676200,PETR4.SA,0.049037,106.77,5.4978,0.80,98925.0
2022-07-25,29.610000610351562,30.75,29.610000610351562,30.700000762939453,16.385053634643555,79106600,PETR4.SA,0.049037,108.23,5.3563,0.80,100270.0
2022-07-26,31.200000762939453,31.6200008392334,30.59000015258789,31.010000228881836,16.550504684448242,78360100,PETR4.SA,0.049037,107.32,5.3501,0.80,99772.0
2022-07-27,31.299999237060547,31.469999313354492,30.6200008392334,31.350000381469727,16.73196792602539,56097200,PETR4.SA,0.049037,109.64,5.243,0.80,101438.0
2022-07-28,31.59000015258789,32.630001068115234,31.43000030517578,32.290000915527344,17.233659744262695,114996500,PETR4.SA,0.049037,109.68,5.1827,0.80,102597.0
2022-07-29,33.599998474121094,34.65999984741211,32.83000183105469,34.150001525878906,18.226369857788086,181480600,PETR4.SA,0.049037,111.51,5.1827,0.80,103165.0
2022-08-01,34.0,34.150001525878906,33.220001220703125,33.68000030517578,17.97552490234375,81365100,PETR4.SA,0.049037,106.09,5.184,0.28,102225.0
2022-08-02,33.77000045776367,34.5,33.47999954223633,33.83000183105469,18.05558204650879,69147100,PETR4.SA,0.049037,106.51,5.2777,0.28,103362.0
2022-08-03,34.0099983215332,34.15999984741211,33.560001373291016,33.849998474121094,18.066253662109375,65544500,PETR4.SA,0.049037,101.82,5.2827,0.28,103775.0
2022-08-04,34.08000183105469,34.400001525878906,33.58000183105469,34.209999084472656,18.258390426635742,54387500,PETR4.SA,0.050788,97.99,5.2111,0.28,105892.0
2022-08-05,34.150001525878906,35.060001373291016,34.119998931884766,34.869998931884766,18.61064338684082,77882600,PETR4.SA,0.050788,100.31,5.2111,0.28,106472.0
2022-08-08,35.13999938964844,36.77000045776367,35.130001068115234,36.630001068115234,19.549983978271484,109484600,PETR4.SA,0.050788,103.46,5.1101,0.28,108402.0
2022-08-09,37.0099983215332,37.459999084472656,36.849998474121094,37.22999954223633,19.87021255493164,79051200,PETR4.SA,0.050788,103.81,5.1237,0.28,108651.0
2022-08-10,37.650001525878906,37.650001525878906,36.61000061035156,37.11000061035156,19.80616569519043,78369600,PETR4.SA,0.050788,105.06,5.0937,0.28,110236.0
2022-08-11,37.45000076293945,37.86000061035156,36.25,36.25,19.347169876098633,128896500,PETR4.SA,0.050788,107.19,5.157,0.28,109718.0
2022-08-12,29.100000381469727,31.829999923706055,29.079999923706055,31.709999084472656,20.738874435424805,171288300,PETR4.SA,0.050788,103.7,5.157,0.28,112764.0
2022-08-15,30.8799991607666,32.22999954223633,30.549999237060547,31.719999313354492,20.74541664123535,96759000,PETR4.SA,0.050788,98.25,5.0956,0.28,113032.0
2022-08-16,31.719999313354492,32.06999969482422,31.5,32.0099983215332,20.93507957458496,64218800,PETR4.SA,0.050788,95.36,5.14174,0.28,113512.0
2022-08-17,31.649999618530273,32.81999969482422,31.600000381469727,32.7599983215332,21.42559242248535,72924700,PETR4.SA,0.050788,97.22,5.165,0.28,113708.0
2022-08-18,33.099998474121094,33.65999984741211,32.869998931884766,33.41999816894531,21.85724449157715,84552500,PETR4.SA,0.050788,96.35,5.167,0.28,113813.0
2022-08-19,32.91999816894531,33.150001525878906,31.329999923706055,31.729999542236328,20.751955032348633,125178200,PETR4.SA,0.050788,96.45,5.167,0.28,111496.0
2022-08-22,31.739999771118164,32.58000183105469,30.479999542236328,32.40999984741211,21.196685791015625,92400300,PETR4.SA,0.050788,95.06,5.1561,0.28,110501.0
2022-08-23,32.630001068115234,33.5,32.619998931884766,33.439998626708984,21.87032699584961,73215800,PETR4.SA,0.050788,99.49,5.1035,0.28,112857.0
2022-08-24,33.540000915527344,34.119998931884766,33.25,33.63999938964844,22.001129150390625,61067900,PETR4.SA,0.050788,99.87,5.1101,0.28,112898.0
2022-08-25,34.099998474121094,34.36000061035156,32.66999816894531,33.279998779296875,21.765682220458984,99511600,PETR4.SA,0.050788,98.81,5.1087,0.28,113532.0
2022-08-26,33.279998779296875,33.66999816894531,32.56999969482422,33.63999938964844,22.001129150390625,63545400,PETR4.SA,0.050788,101.13,5.1087,0.28,112299.0
2022-08-29,33.54999923706055,35.08000183105469,33.45000076293945,34.47999954223633,22.550500869750977,73339500,PETR4.SA,0.050788,101.13,5.0272,0.28,112323.0
2022-08-30,34.0,34.220001220703125,32.27000045776367,32.43000030517578,21.209768295288086,99361100,PETR4.SA,0.050788,99.34,5.1219,0.28,110431.0
2022-08-31,32.06999969482422,33.439998626708984,31.81999969482422,33.22999954223633,21.73297882080078,114235400,PETR4.SA,0.050788,96.55,5.1817,0.28,109523.0
2022-09-01,33.36000061035156,33.95000076293945,32.7599983215332,33.849998474121094,22.138469696044922,69184700,PETR4.SA,0.050788,92.24,5.2404,0.40,110405.0
2022-09-02,34.439998626708984,34.56999969482422,33.2599983215332,33.41999816894531,21.85724449157715,81792300,PETR4.SA,0.050788,93.09,5.2404,0.40,110864.0
2022-09-05,33.849998474121094,34.11000061035156,33.150001525878906,33.34000015258789,21.804922103881836,76337600,PETR4.SA,0.050788,94.22,5.1539,0.40,112203.0
2022-09-06,32.27000045776367,32.59000015258789,31.510000228881836,32.099998474121094,20.993942260742188,111813500,PETR4.SA,0.050788,91.43,5.2472,0.40,109764.0
2022-09-08,32.310001373291016,32.779998779296875,31.399999618530273,31.799999237060547,20.79773712158203,63159800,PETR4.SA,0.050788,87.99,5.2133,0.40,109916.0
2022-09-09,32.4900016784668,32.66999816894531,31.700000762939453,31.790000915527344,20.79119873046875,49871900,PETR4.SA,0.050788,91.68,5.2133,0.40,112300.0
2022-09-12,32.150001525878906,32.72999954223633,31.459999084472656,31.479999542236328,20.58845329284668,71374500,PETR4.SA,0.050788,93.45,5.092,0.40,113407.0
2022-09-13,30.940000534057617,31.440000534057617,30.520000457763672,30.649999618530273,20.045618057250977,88327800,PETR4.SA,0.050788,92.04,5.1898,0.40,110794.0
2022-09-14,30.75,31.43000030517578,30.6299991607666,31.1200008392334,20.353004455566406,49039700,PETR4.SA,0.050788,92.83,5.1627,0.40,110547.0
2022-09-15,30.920000076293945,31.229999542236328,30.799999237060547,31.059999465942383,20.313764572143555,45553200,PETR4.SA,0.050788,89.28,5.2461,0.40,109954.0
2022-09-16,30.860000610351562,30.950000762939453,30.34000015258789,30.780000686645508,20.130640029907227,107303600,PETR4.SA,0.050788,89.43,5.2461,0.40,109280.0
2022-09-19,30.5,31.3799991607666,29.8799991607666,31.270000457763672,20.451107025146484,65559900,PETR4.SA,0.050788,89.43,5.1709,0.40,111824.0
2022-09-20,31.420000076293945,31.600000381469727,30.84000015258789,31.09000015258789,20.333385467529297,67798200,PETR4.SA,0.050788,89.62,5.1415,0.40,112517.0
2022-09-21,31.350000381469727,31.469999313354492,30.889999389648438,31.170000076293945,20.385705947875977,58812200,PETR4.SA,0.050788,89.86,5.1704,0.40,111936.0
2022-09-22,31.479999542236328,32.08000183105469,31.030000686645508,31.940000534057617,20.889301300048828,69764300,PETR4.SA,0.050788,90.4,5.1155,0.40,114070.0
2022-09-23,31.31999969482422,31.389999389648438,29.770000457763672,29.940000534057617,19.581266403198242,138630800,PETR4.SA,0.050788,84.29,5.1155,0.40,111716.0
2022-09-26,29.719999313354492,30.079999923706055,29.270000457763672,29.290000915527344,19.156158447265625,42934600,PETR4.SA,0.050788,82.55,5.3894,0.40,109114.0
2022-09-27,29.65999984741211,29.8799991607666,29.579999923706055,29.670000076293945,19.404682159423828,71087600,PETR4.SA,0.050788,85.97,5.3781,0.40,108376.0
2022-09-28,29.670000076293945,29.81999969482422,28.579999923706055,29.270000457763672,19.143075942993164,104670700,PETR4.SA,0.050788,89.55,5.3742,0.40,108451.0
2022-09-29,28.989999771118164,29.399999618530273,28.600000381469727,29.309999465942383,19.169235229492188,87536500,PETR4.SA,0.050788,89.41,5.3962,0.40,107664.0
2022-09-30,29.219999313354492,30.489999771118164,29.0,29.799999237060547,19.489702224731445,121637100,PETR4.SA,0.050788,88.9,5.3962,0.40,110037.0
2022-10-03,31.90999984741211,32.63999938964844,31.65999984741211,32.18000030517578,21.0462646484375,179694100,PETR4.SA,0.050788,90.68,5.1635,0.40,116134.0
2022-10-04,32.900001525878906,32.97999954223633,31.06999969482422,31.3700008392334,20.516510009765625,115917200,PETR4.SA,0.050788,93.74,5.1758,0.40,116230.0
2022-10-05,31.40999984741211,32.81999969482422,31.200000762939453,32.54999923706055,21.28824806213379,92893700,PETR4.SA,0.050788,94.35,5.1952,0.40,117198.0
2022-10-06,33.0,33.790000915527344,32.439998626708984,33.65999984741211,22.014209747314453,82671900,PETR4.SA,0.050788,95.65,5.2201,0.40,117561.0
2022-10-07,33.58000183105469,34.31999969482422,33.220001220703125,33.630001068115234,21.99458885192871,73500100,PETR4.SA,0.050788,98.88,5.2201,0.40,116375.0
2022-10-10,33.650001525878906,33.88999938964844,33.0,33.25,21.746063232421875,52222600,PETR4.SA,0.050788,97.13,5.1868,0.40,115941.0
2022-10-11,32.88999938964844,33.33000183105469,32.61000061035156,33.0,21.582557678222656,58332400,PETR4.SA,0.050788,95.17,5.2921,0.40,114827.0
2022-10-13,32.5,34.4900016784668,32.40999984741211,33.939998626708984,22.197330474853516,91143900,PETR4.SA,0.050788,95.16,5.2598,0.40,114300.0
2022-10-14,33.970001220703125,34.13999938964844,33.29999923706055,33.41999816894531,21.85724449157715,62246100,PETR4.SA,0.050788,92.22,5.2598,0.40,112072.0
2022-10-17,33.2400016784668,34.150001525878906,32.84000015258789,33.38999938964844,21.83762550354004,100936400,PETR4.SA,0.050788,91.04,5.27736,0.40,113624.0
2022-10-18,33.900001525878906,34.22999954223633,33.15999984741211,34.209999084472656,22.37391471862793,82313200,PETR4.SA,0.050788,89.46,5.2398,0.40,115743.0
2022-10-19,34.130001068115234,35.560001373291016,34.02000045776367,35.41999816894531,23.1652774810791,113700900,PETR4.SA,0.050788,91.34,5.2692,0.40,116274.0
2022-10-20,36.099998474121094,36.54999923706055,35.77000045776367,36.470001220703125,23.851999282836914,114347400,PETR4.SA,0.050788,91.52,5.2166,0.40,117171.0
2022-10-21,36.45000076293945,38.38999938964844,36.38999938964844,37.720001220703125,24.669517517089844,139601400,PETR4.SA,0.050788,91.82,5.2166,0.40,119929.0
2022-10-24,36.5,36.81999969482422,34.22999954223633,34.25,22.40007781982422,142110900,PETR4.SA,0.050788,91.57,5.3062,0.40,116013.0
2022-10-25,34.040000915527344,34.5,33.209999084472656,33.529998779296875,21.929187774658203,113161200,PETR4.SA,0.050788,91.76,5.3152,0.40,114626.0
2022-10-26,32.599998474121094,33.529998779296875,31.899999618530273,32.709999084472656,21.39289093017578,121334800,PETR4.SA,0.050788,92.93,5.3839,0.40,112764.0
2022-10-27,32.810001373291016,33.540000915527344,32.66999816894531,32.959999084472656,21.556394577026367,111008800,PETR4.SA,0.050788,94.17,5.3392,0.40,114641.0
2022-10-28,32.70000076293945,33.119998931884766,31.860000610351562,32.56999969482422,21.301328659057617,129745400,PETR4.SA,0.050788,94.64,5.3392,0.40,114539.0
2022-10-31,30.610000610351562,31.600000381469727,29.15999984741211,29.809999465942383,19.496244430541992,262409400,PETR4.SA,0.050788,93.3,5.1788,0.40,116037.0
2022-11-01,30.56999969482422,30.670000076293945,29.559999465942383,29.860000610351562,19.52894401550293,115944200,PETR4.SA,0.050788,95.12,5.1424,0.13,116929.0
2022-11-03,29.799999237060547,30.389999389648438,29.440000534057617,29.950000762939453,19.587804794311523,139062100,PETR4.SA,0.050788,95.29,5.1149,0.13,116896.0
2022-11-04,30.799999237060547,30.899999618530273,28.18000030517578,28.299999237060547,18.508676528930664,195361000,PETR4.SA,0.050788,99.53,5.1149,0.13,118155.0
2022-11-07,27.959999084472656,28.299999237060547,27.06999969482422,27.149999618530273,17.756559371948242,117206600,PETR4.SA,0.050788,99.87,5.15333,0.13,115342.0
2022-11-08,27.059999465942383,27.530000686645508,26.75,27.350000381469727,17.88736343383789,94745400,PETR4.SA,0.050788,96.85,5.143,0.13,116160.0
2022-11-09,27.149999618530273,27.950000762939453,26.639999389648438,26.899999618530273,17.593053817749023,103303500,PETR4.SA,0.050788,93.05,5.1852,0.13,113580.0
2022-11-10,26.079999923706055,26.889999389648438,25.610000610351562,26.1200008392334,17.08292007446289,145470100,PETR4.SA,0.050788,94.25,5.34158,0.13,109775.0
2022-11-11,25.799999237060547,27.360000610351562,25.700000762939453,26.989999771118164,17.651914596557617,146365800,PETR4.SA,0.050788,96.37,5.34158,0.13,112253.0
2022-11-14,27.260000228881836,28.18000030517578,27.09000015258789,27.700000762939453,18.116270065307617,66639500,PETR4.SA,0.050788,93.59,5.3312,0.13,113161.0
2022-11-16,27.809999465942383,28.110000610351562,26.93000030517578,27.149999618530273,17.756559371948242,85549900,PETR4.SA,0.050788,92.61,5.399,0.13,110243.0
2022-11-17,27.0,27.299999237060547,26.549999237060547,27.15999984741211,17.763099670410156,101525800,PETR4.SA,0.050788,91.0,5.4221,0.13,109703.0
2022-11-18,27.399999618530273,27.600000381469727,26.219999313354492,26.700000762939453,17.462251663208008,127683500,PETR4.SA,0.050788,88.93,5.4221,0.13,108880.0
2022-11-21,27.1200008392334,27.56999969482422,26.049999237060547,26.780000686645508,17.514572143554688,164898100,PETR4.SA,0.050788,88.44,5.3186,0.13,109748.0
2022-11-22,23.0,23.43000030517578,22.299999237060547,23.329999923706055,16.324167251586914,164261300,PETR4.SA,0.050788,88.65,5.3577,0.13,109037.0
2022-11-23,23.0,23.649999618530273,22.799999237060547,23.440000534057617,16.401138305664062,77317300,PETR4.SA,0.050788,85.9,5.3583,0.13,108683.0
2022-11-24,23.520000457763672,24.6299991607666,23.25,24.25,16.9678955078125,94233800,PETR4.SA,0.050788,85.59,5.32,0.13,111831.0
2022-11-25,24.260000228881836,24.329999923706055,23.600000381469727,23.860000610351562,16.695009231567383,58635900,PETR4.SA,0.050788,83.4,5.32,0.13,108977.0
2022-11-28,23.649999618530273,24.549999237060547,23.540000915527344,24.360000610351562,17.044862747192383,56067400,PETR4.SA,0.050788,83.5,5.3647,0.13,108782.0
2022-11-29,24.600000381469727,25.8799991607666,24.479999542236328,25.3799991607666,17.75856590270996,96151500,PETR4.SA,0.050788,83.22,5.2682,0.13,110910.0
2022-11-30,25.600000381469727,26.65999984741211,25.5,26.65999984741211,18.654190063476562,120774700,PETR4.SA,0.050788,85.61,5.18159,0.13,112486.0
2022-12-01,26.579999923706055,26.790000915527344,25.559999465942383,25.59000015258789,17.90550422668457,71259400,PETR4.SA,0.050788,86.28,5.1836,0.44,110926.0
2022-12-02,25.690000534057617,26.450000762939453,25.309999465942383,25.90999984741211,18.129409790039062,66301000,PETR4.SA,0.050788,86.54,5.1836,0.44,111924.0
2022-12-05,26.0,26.579999923706055,25.549999237060547,25.6200008392334,17.926494598388672,56065400,PETR4.SA,0.050788,83.36,5.28,0.44,109401.0
2022-12-06,25.81999969482422,26.389999389648438,25.420000076293945,25.639999389648438,17.940486907958984,74991200,PETR4.SA,0.050788,79.92,5.234,0.44,109533.0
2022-12-07,25.34000015258789,26.06999969482422,25.270000457763672,25.350000381469727,17.73757553100586,57008400,PETR4.SA,0.050788,77.11,5.204,0.44,109361.0
2022-12-08,25.549999237060547,25.790000915527344,24.639999389648438,24.780000686645508,17.338743209838867,55567700,PETR4.SA,0.050788,76.02,5.2243,0.44,107245.0
2022-12-09,24.989999771118164,25.049999237060547,24.489999771118164,24.709999084472656,17.28976058959961,61586200,PETR4.SA,0.050788,76.37,5.2243,0.44,107689.0
2022-12-12,24.579999923706055,24.65999984741211,23.1299991607666,23.90999984741211,16.729995727539062,111293100,PETR4.SA,0.050788,78.0,5.3213,0.44,105264.0
2022-12-13,24.100000381469727,24.200000762939453,23.309999465942383,23.31999969482422,16.317171096801758,102533100,PETR4.SA,0.050788,80.14,5.2928,0.44,103892.0
2022-12-14,22.5,22.600000381469727,20.770000457763672,21.469999313354492,15.022709846496582,319501600,PETR4.SA,0.050788,83.33,5.2772,0.44,103803.0
2022-12-15,21.0,22.3700008392334,20.829999923706055,22.040000915527344,15.421546936035156,132385600,PETR4.SA,0.050788,82.34,5.3118,0.44,103738.0
2022-12-16,21.959999084472656,22.110000610351562,21.510000228881836,22.049999237060547,15.42854118347168,90767300,PETR4.SA,0.050788,80.2,5.3118,0.44,102825.0
2022-12-19,22.100000381469727,22.510000228881836,21.639999389648438,22.3799991607666,15.659441947937012,63074100,PETR4.SA,0.050788,81.66,5.2916,0.44,104530.0
2022-12-20,22.389999389648438,23.239999771118164,22.209999084472656,23.06999969482422,16.142240524291992,71875500,PETR4.SA,0.050788,79.45,5.1984,0.44,106979.0
2022-12-21,23.5,23.719999313354492,22.850000381469727,23.56999969482422,16.492095947265625,74252800,PETR4.SA,0.050788,80.25,5.1999,0.44,107313.0
2022-12-22,23.899999618530273,24.559999465942383,23.700000762939453,23.989999771118164,16.785974502563477,81894800,PETR4.SA,0.050788,79.58,5.1656,0.44,107317.0
2022-12-23,24.1299991607666,25.219999313354492,24.1299991607666,25.1200008392334,17.576642990112305,68387900,PETR4.SA,0.050788,82.45,5.1656,0.44,109698.0
2022-12-26,25.1200008392334,25.299999237060547,24.81999969482422,24.940000534057617,17.450695037841797,28765200,PETR4.SA,0.050788,82.45,5.2175,0.44,108738.0
2022-12-27,25.25,25.309999465942383,24.549999237060547,25.110000610351562,17.569643020629883,50803200,PETR4.SA,0.050788,82.45,5.2923,0.44,108347.0
2022-12-28,25.100000381469727,25.31999969482422,24.75,24.799999237060547,17.352737426757812,57293500,PETR4.SA,0.050788,81.7,5.2668,0.44,110237.0
2022-12-29,24.989999771118164,25.049999237060547,24.43000030517578,24.5,17.142824172973633,57901800,PETR4.SA,0.050788,80.96,5.2846,0.44,110031.0
2020-01-02,53.97999954223633,54.439998626708984,53.75,54.33000183105469,36.41334915161133,17509700,VALE3.SA,0.017089,67.05,4.0234,0.44,118573.0
2020-01-03,53.68000030517578,54.5,53.58000183105469,53.93000030517578,36.145263671875,17284800,VALE3.SA,0.017089,69.08,4.0234,0.44,117707.0
2020-01-06,53.79999923706055,53.79999923706055,53.150001525878906,53.61000061035156,35.930789947509766,32787800,VALE3.SA,0.017089,70.25,4.0604,0.44,116878.0
2020-01-07,53.5,54.189998626708984,53.400001525878906,54.0,36.19218063354492,16326400,VALE3.SA,0.017089,68.74,4.0662,0.44,116662.0
2020-01-08,54.20000076293945,54.369998931884766,53.619998931884766,54.0099983215332,36.198883056640625,15298500,VALE3.SA,0.017089,67.31,4.0628,0.44,116247.0
2020-01-09,53.75,53.869998931884766,53.04999923706055,53.29999923706055,35.7230224609375,14638000,VALE3.SA,0.017089,66.58,4.0921,0.44,115947.0
2020-01-10,53.75,53.869998931884766,53.11000061035156,53.36000061035156,35.76323699951172,9129200,VALE3.SA,0.017089,66.77,4.0921,0.44,115503.0
2020-01-13,53.63999938964844,55.63999938964844,53.5099983215332,55.29999923706055,37.063472747802734,27497400,VALE3.SA,0.017089,64.14,4.1458,0.44,117325.0
2020-01-14,55.29999923706055,56.349998474121094,55.0,55.63999938964844,37.29134750366211,27817000,VALE3.SA,0.017089,64.45,4.1313,0.44,117632.0
2020-01-15,55.29999923706055,56.08000183105469,55.11000061035156,55.459999084472656,37.17070770263672,21425300,VALE3.SA,0.017089,63.29,4.1742,0.44,116414.0
2020-01-16,55.599998474121094,55.95000076293945,55.099998474121094,55.16999816894531,36.97634506225586,13149100,VALE3.SA,0.017089,64.63,4.1836,0.44,116704.0
2020-01-17,56.25,57.09000015258789,56.099998474121094,57.0,38.202857971191406,36524100,VALE3.SA,0.017089,64.05,4.1836,0.44,118478.0
2020-01-20,57.0,57.36000061035156,56.529998779296875,57.36000061035156,38.44413757324219,16746300,VALE3.SA,0.017089,64.63,4.1885,0.44,118862.0
2020-01-21,56.79999923706055,57.0099983215332,55.7400016784668,56.029998779296875,37.552738189697266,25436800,VALE3.SA,0.017089,63.66,4.2109,0.44,117026.0
2020-01-22,56.599998474121094,56.849998474121094,56.060001373291016,56.29999923706055,37.733699798583984,17269400,VALE3.SA,0.017089,62.11,4.1813,0.44,118391.0
2020-01-23,55.43000030517578,55.72999954223633,54.709999084472656,55.5,37.1975212097168,23028900,VALE3.SA,0.017089,61.26,4.1691,0.44,119528.0
2020-01-24,55.619998931884766,55.72999954223633,53.689998626708984,53.79999923706055,36.05813980102539,19744800,VALE3.SA,0.017089,59.34,4.1691,0.44,118376.0
2020-01-27,51.65999984741211,51.81999969482422,50.47999954223633,50.5099983215332,33.853092193603516,38779700,VALE3.SA,0.017089,58.54,4.2061,0.44,114482.0
2020-01-28,51.20000076293945,52.09000015258789,51.08000183105469,51.20000076293945,34.3155517578125,23046400,VALE3.SA,0.017089,59.37,4.1934,0.44,116479.0
2020-01-29,51.70000076293945,51.88999938964844,50.459999084472656,50.75,34.01395034790039,23323000,VALE3.SA,0.017089,59.46,4.2289,0.44,115385.0
2020-01-30,49.970001220703125,51.5,49.79999923706055,51.5,34.51660919189453,23083200,VALE3.SA,0.017089,57.72,4.2422,0.44,115528.0
2020-01-31,50.959999084472656,51.060001373291016,49.79999923706055,50.27000045776367,33.69224166870117,29988200,VALE3.SA,0.017089,57.77,4.2422,0.44,113761.0
2020-02-03,50.5,51.09000015258789,49.79999923706055,50.90999984741211,34.12118148803711,18858200,VALE3.SA,0.017089,54.0,4.2468,0.44,114629.0
2020-02-04,52.20000076293945,52.58000183105469,51.970001220703125,52.27000045776367,35.03268814086914,21559200,VALE3.SA,0.017089,53.9,4.2537,0.44,115557.0
2020-02-05,53.31999969482422,53.619998931884766,52.9900016784668,52.9900016784668,35.51525115966797,26797700,VALE3.SA,0.017089,55.36,4.2336,0.44,116028.0
2020-02-06,53.65999984741211,53.91999816894531,52.81999969482422,53.279998779296875,35.70962142944336,22155800,VALE3.SA,0.016137,55.18,4.2808,0.44,115190.0
2020-02-07,52.880001068115234,52.959999084472656,51.91999816894531,52.099998474121094,34.91875076293945,14450900,VALE3.SA,0.016137,54.53,4.2808,0.44,113770.0
2020-02-10,51.900001525878906,51.900001525878906,49.91999816894531,50.189998626708984,33.63862228393555,28244800,VALE3.SA,0.016137,53.39,4.32097,0.44,112570.0
2020-02-11,51.150001525878906,52.20000076293945,51.02000045776367,52.04999923706055,34.88523864746094,27560600,VALE3.SA,0.016137,54.0,4.32753,0.44,115371.0
2020-02-12,53.099998474121094,53.380001068115234,52.83000183105469,53.06999969482422,35.56886672973633,28539800,VALE3.SA,0.016137,55.54,4.3545,0.44,116674.0
2020-02-13,52.220001220703125,52.400001525878906,51.560001373291016,52.13999938964844,34.945560455322266,20105600,VALE3.SA,0.016137,56.34,4.34677,0.44,115662.0
2020-02-14,52.209999084472656,52.279998779296875,50.95000076293945,51.0,34.18149948120117,19896200,VALE3.SA,0.016137,57.37,4.34677,0.44,114381.0
2020-02-17,51.709999084472656,53.40999984741211,51.619998931884766,53.40999984741211,35.796749114990234,28134200,VALE3.SA,0.016137,57.83,4.3265,0.44,115309.0
2020-02-18,52.54999923706055,53.04999923706055,52.119998931884766,52.79999923706055,35.387908935546875,18054400,VALE3.SA,0.016137,57.35,4.3548,0.44,114977.0
2020-02-19,52.93000030517578,53.119998931884766,52.400001525878906,52.810001373291016,35.39461135864258,14439700,VALE3.SA,0.016137,59.72,4.364,0.44,116518.0
2020-02-20,53.27000045776367,53.4900016784668,52.060001373291016,52.20000076293945,34.985774993896484,18818800,VALE3.SA,0.016137,59.57,4.3923,0.44,114586.0
2020-02-21,51.0,51.13999938964844,49.79999923706055,50.130001068115234,33.59840774536133,32249900,VALE3.SA,0.016137,58.6,4.3923,0.44,113681.0
2020-02-26,46.65999984741211,46.84000015258789,45.060001373291016,45.349998474121094,30.394725799560547,46923300,VALE3.SA,0.016137,54.96,4.4491,0.44,105718.0
2020-02-27,44.650001525878906,45.540000915527344,43.560001373291016,44.470001220703125,29.804933547973633,42419000,VALE3.SA,0.016137,52.19,4.4848,0.44,102984.0
2020-02-28,43.9900016784668,44.310001373291016,43.20000076293945,44.310001373291016,29.69770050048828,33228600,VALE3.SA,0.016137,51.31,4.4848,0.44,104172.0
2020-03-02,44.880001068115234,47.09000015258789,44.810001373291016,46.36000061035156,31.0716552734375,48372500,VALE3.SA,0.016137,52.52,4.4724,0.44,106625.0
2020-03-03,46.7400016784668,49.09000015258789,46.06999969482422,46.349998474121094,31.064958572387695,52401800,VALE3.SA,0.016137,52.24,4.5132,0.44,105537.0
2020-03-04,48.0,49.09000015258789,47.0,48.56999969482422,32.5528564453125,31476600,VALE3.SA,0.016137,51.86,4.5834,0.44,107224.0
2020-03-05,47.65999984741211,47.95000076293945,45.95000076293945,46.849998474121094,31.400066375732422,29092300,VALE3.SA,0.016137,51.29,4.6062,0.44,102233.0
2020-03-06,44.20000076293945,45.81999969482422,43.650001525878906,44.61000061035156,29.898765563964844,39718600,VALE3.SA,0.016137,45.6,4.6062,0.44,97997.0
2020-03-09,40.45000076293945,41.540000915527344,37.810001373291016,37.83000183105469,25.35463523864746,59037000,VALE3.SA,0.016137,35.33,4.7229,0.44,86067.0
2020-03-10,41.900001525878906,45.34000015258789,40.79999923706055,44.810001373291016,30.032804489135742,63269800,VALE3.SA,0.016137,35.57,4.6421,0.44,92214.0
2020-03-11,43.0099983215332,44.290000915527344,39.0,40.7400016784668,27.304990768432617,50025000,VALE3.SA,0.016137,34.45,4.8138,0.44,85171.0
